Date,Open,High,Low,Close,Adj Close,Volume
2014-07-01,734.9000244140625,741.0999755859375,726.0250244140625,735.4500122070312,671.5543823242188,439840
2014-07-02,736.25,765.75,731.6749877929688,757.0499877929688,691.2778930664062,517654
2014-07-03,761.5750122070312,764.4749755859375,746.5750122070312,750.9249877929688,685.6849975585938,395588
2014-07-04,757.5,772.4749755859375,752.5250244140625,764.375,697.9664306640625,346360
2014-07-07,769.0,774.5499877929688,748.25,767.1500244140625,700.50048828125,296476
2014-07-08,767.1500244140625,772.9749755859375,740.25,752.9249877929688,687.5111694335938,237118
2014-07-09,759.5,761.6500244140625,723.0,732.2999877929688,668.6781616210938,295632
2014-07-10,725.2750244140625,749.2750244140625,701.5,738.375,674.225341796875,547162
2014-07-11,730.0,751.5,726.0,737.0999755859375,673.0610961914062,259994
2014-07-14,731.0,744.9749755859375,707.5750122070312,713.2999877929688,651.3287353515625,336086
2014-07-15,716.0,725.0,703.4500122070312,717.0999755859375,654.7987060546875,335870
2014-07-16,722.625,749.5,717.5250244140625,743.8499755859375,679.224609375,272544
2014-07-17,744.6500244140625,747.4749755859375,733.25,744.4500122070312,679.7724609375,114788
2014-07-18,745.5,755.0,737.5250244140625,748.5,683.4707641601562,119726
2014-07-21,749.2999877929688,756.9749755859375,747.5,749.8250122070312,684.6806640625,166078
2014-07-22,748.5,751.2000122070312,733.5,738.9500122070312,674.7504272460938,208696
2014-07-23,745.5,749.5,735.3250122070312,739.2750244140625,675.0471801757812,404632
2014-07-24,742.4500122070312,752.5,741.4749755859375,750.1749877929688,685.0001220703125,278366
2014-07-25,750.0,751.5999755859375,738.5,749.0499877929688,683.972900390625,110130
2014-07-28,747.5,753.5,726.5999755859375,736.2750244140625,672.3078002929688,389330
2014-07-30,733.5499877929688,748.3499755859375,733.5499877929688,745.7750244140625,680.9825439453125,246760
2014-07-31,741.5,744.5,730.2750244140625,737.9749755859375,683.0186157226562,457222
2014-08-01,739.0,762.5,732.6749877929688,747.9749755859375,692.27392578125,654802
2014-08-04,747.5,768.5999755859375,747.5,751.125,695.1892700195312,377798
2014-08-05,751.125,761.5,750.5,754.9500122070312,698.7294921875,406036
2014-08-06,755.2999877929688,769.0,755.2999877929688,759.5999755859375,703.033203125,375780
2014-08-07,764.1500244140625,764.4749755859375,749.7249755859375,751.1749877929688,695.235595703125,86200
2014-08-08,749.7249755859375,760.5250244140625,744.0,750.4000244140625,694.5184326171875,259070
2014-08-11,754.5,762.4249877929688,746.0750122070312,755.1749877929688,698.9378051757812,315814
2014-08-12,748.5250244140625,748.5250244140625,724.0999755859375,737.0,682.1162109375,936198
2014-08-13,742.0,750.3499755859375,730.0750122070312,738.7249755859375,683.7127075195312,354844
2014-08-14,734.0,735.5,727.5750122070312,730.4500122070312,676.0540771484375,395038
2014-08-18,735.0,737.0499877929688,727.6500244140625,730.2249755859375,675.8458251953125,317302
2014-08-19,730.5,747.6500244140625,730.5,745.2000122070312,689.7056274414062,194346
2014-08-20,749.75,760.125,745.1500244140625,758.4249877929688,701.9456787109375,350436
2014-08-21,764.4000244140625,778.7249755859375,761.6500244140625,771.3499755859375,713.908203125,530782
2014-08-22,773.9749755859375,783.9000244140625,770.2249755859375,778.4749755859375,720.5026245117188,325076
2014-08-25,781.3499755859375,795.8499755859375,777.5499877929688,788.9500122070312,730.197509765625,367096
2014-08-26,796.375,801.7000122070312,775.75,788.2999877929688,729.5960083007812,236518
2014-08-27,788.2999877929688,794.75,775.5750122070312,780.6749877929688,722.5387573242188,209990
